17
832 1742
503 671 416
435 731 113
433 153 101
664 40 802
673 653 944
629 432 244
460 70 549
393 716 579
775 914 927
499 26 109
451 758 776
767 276 298
57 471 786
825 742 363
646 371 14
639 85 427
514 621 530
62 360 999
187 888 865
18 815 835
870 2 245
526 160 621
327 148 391
809 97 639
202 762 55
536 381 431
631 441 619
902 186 353
723 141 831
541 925 366
18 83 858
694 758 726
867 304 608
440 402 6
332 810 877
2 238 761
861 159 808
52 655 334
383 250 710
195 458 339
35 579 436
156 88 946
738 481 467
852 394 656
468 88 24
787 864 607
154 271 844
751 112 687
445 702 658
680 340 144
521 405 330
227 507 395
926 948 417
665 651 754
407 162 518
167 316 995
325 798 493
111 189 164
126 395 222
683 78 44
616 965 751
556 449 256
441 218 786
123 923 407
473 160 293
887 843 841
180 595 7
241 201 636
590 43 954
111 391 950
61 966 720
499 224 903
646 785 483
427 534 381
207 214 627
865 418 519
100 976 68
943 840 89
674 512 251
79 410 926
577 915 338
672 323 822
561 701 175
908 510 480
416 749 976
547 91 587
881 614 59
721 629 311
117 566 253
962 757 410
802 723 22
9 355 959
942 10 41
410 246 42
439 436 313
714 200 485
729 621 619
586 435 911
894 811 865
530 145 706
75 729 406
576 893 903
446 408 936
357 122 433
349 12 758
759 553 701
291 874 896
301 586 185
550 465 561
187 735 476
284 47 817
916 459 833
168 9 481
299 910 341
639 71 619
664 389 757
695 905 53
413 438 74
510 887 961
240 671 780
541 550 348
106 552 995
755 398 92
449 251 261
208 56 924
911 18 48
486 451 742
339 672 954
908 769 419
201 619 698
397 632 387
552 778 527
567 901 609
223 827 934
406 214 962
695 179 666
586 844 195
194 166 275
687 157 413
571 14 804
863 257 266
242 562 540
668 61 499
50 166 479
639 518 101
733 434 113
942 64 301
895 871 402
681 732 32
137 73 949
335 858 567
108 174 144
804 549 923
381 528 281
884 186 821
269 155 176
471 417 769
772 893 560
664 658 510
21 713 75
512 366 340
161 809 32
121 511 980
844 889 527
516 17 126
481 894 720
345 704 441
887 630 173
735 72 224
373 541 147
587 722 879
56 350 530
863 776 460
718 374 724
669 383 945
930 389 863
207 181 995
438 762 314
126 28 799
838 630 394
578 108 761
626 951 551
485 540 332
922 523 501
880 356 75
354 714 192
63 458 186
478 388 974
343 907 108
234 803 178
871 888 697
510 587 467
246 675 817
626 679 264
103 942 405
147 835 564
881 721 768
690 104 834
665 81 596
587 343 478
678 79 489
802 783 93
242 620 239
685 168 506
417 822 984
891 414 353
237 823 393
370 644 938
204 853 130
250 774 980
435 770 987
833 101 46
808 810 294
454 107 980
653 369 452
606 333 596
394 337 222
285 271 623
797 513 122
255 483 910
836 152 10
941 24 798
593 471 484
823 100 540
20 943 230
11 272 973
680 193 844
930 80 882
608 689 986
164 703 95
75 777 528
21 800 962
199 365 778
478 83 967
251 526 984
835 852 315
553 941 271
276 890 503
679 574 484
728 604 633
674 95 430
782 454 224
934 134 736
337 825 755
676 353 346
846 219 128
411 79 327
409 616 58
583 740 688
946 619 449
307 812 767
12 533 910
474 322 744
480 619 704
950 120 594
942 170 726
259 356 304
899 12 210
211 448 75
526 337 587
637 24 840
386 411 389
270 388 685
270 192 410
137 534 479
241 673 788
448 167 124
809 616 474
552 191 663
609 213 231
937 929 682
40 904 414
596 506 228
597 567 771
206 500 376
737 918 366
308 836 936
326 277 875
426 161 462
353 350 928
804 344 242
858 388 237
770 63 778
873 248 188
635 214 645
244 3 236
348 542 297
251 666 857
874 851 167
560 529 990
79 969 334
929 178 800
133 452 957
652 203 847
513 355 274
676 67 105
793 335 125
327 887 891
940 683 51
744 322 514
773 308 484
385 623 62
842 120 372
335 947 882
864 407 605
4 296 513
494 901 102
564 62 581
210 424 532
11 835 27
881 306 696
937 748 363
566 119 660
977 141 646
307 353 405
516 465 101
924 169 994
485 808 654
406 975 19
550 532 593
77 718 378
830 436 861
538 90 624
349 526 194
727 326 637
4 291 928
414 650 645
468 273 86
190 119 872
501 162 713
102 394 532
418 855 170
710 755 97
850 844 841
515 367 31
489 659 257
658 215 93
266 74 324
229 276 138
633 652 161
18 156 330
813 50 829
153 184 30
353 327 432
832 403 976
124 602 804
832 81 49
94 779 164
60 968 565
203 267 286
585 800 49
701 237 105
890 132 961
366 434 252
52 720 267
565 702 151
322 320 368
300 696 179
480 582 787
915 589 574
798 27 68
636 33 410
557 307 761
210 184 812
964 415 554
248 756 128
886 718 719
606 675 481
958 604 187
198 136 49
408 433 775
882 104 732
388 134 585
44 46 631
902 53 407
251 953 223
269 863 344
90 460 125
783 57 88
753 243 207
579 686 481
693 978 657
65 384 440
68 15 212
456 301 758
862 767 519
231 277 249
650 392 241
424 428 248
627 338 997
377 391 685
954 437 823
619 570 269
592 760 217
877 297 100
483 653 416
149 11 376
569 459 991
478 771 202
577 740 380
949 196 885
918 656 865
668 419 890
104 929 493
16 714 982
141 63 971
713 345 30
732 654 942
207 757 443
274 782 834
944 661 850
691 72 18
954 792 171
569 253 80
157 708 367
138 781 678
509 684 273
151 508 616
106 579 187
527 125 341
692 84 185
687 849 883
414 390 164
104 322 54
812 757 57
250 88 488
205 630 385
647 123 41
916 276 595
551 748 118
623 844 362
932 656 340
633 818 334
454 880 184
827 517 313
239 285 737
28 220 474
845 200 151
716 959 920
301 968 417
284 654 708
678 243 532
286 232 979
423 138 208
261 667 658
92 224 904
75 121 832
823 330 912
800 744 301
648 936 697
888 610 722
925 450 561
311 579 820
562 390 150
425 779 721
326 924 49
88 278 978
764 342 847
216 635 766
503 848 734
491 896 632
96 340 588
665 350 758
943 217 962
608 563 953
937 760 688
633 532 576
352 596 703
158 211 923
657 138 322
73 780 201
233 478 977
647 322 522
762 358 532
956 287 853
495 836 785
928 266 763
596 618 406
755 421 70
590 380 5
831 444 363
426 169 356
873 681 806
310 438 557
51 578 267
778 200 924
392 254 57
665 513 70
112 273 502
668 44 42
964 706 502
531 523 946
948 317 239
882 480 28
493 801 786
516 727 502
193 800 969
107 828 731
456 130 245
771 299 459
618 138 852
262 908 126
776 674 676
262 435 659
608 653 618
667 2 950
51 321 390
300 7 379
4 710 361
696 230 216
276 373 571
845 384 924
3 779 627
509 846 527
836 242 159
531 449 585
737 532 876
681 66 255
816 125 664
932 745 541
605 27 440
820 688 692
195 26 476
849 632 879
434 816 324
325 414 488
325 394 395
440 886 137
44 595 776
386 924 332
217 644 612
142 844 42
945 76 557
256 540 755
938 976 523
92 860 242
912 543 255
255 698 653
30 479 101
859 858 773
447 318 4
331 240 948
674 854 381
329 247 727
41 827 741
401 853 339
473 175 514
567 838 970
611 593 98
811 804 738
186 533 510
973 544 221
835 456 533
486 432 365
753 213 392
267 51 584
974 704 487
225 964 645
707 311 962
896 785 259
869 529 780
696 760 823
305 182 553
504 41 769
399 174 18
494 694 359
887 279 315
710 401 115
794 680 206
639 767 24
240 599 931
824 398 639
552 38 119
879 42 471
640 681 39
427 32 468
118 791 390
654 230 316
385 312 699
276 344 254
442 954 487
750 961 836
100 530 920
427 80 470
137 517 573
756 518 293
925 905 736
584 152 806
510 841 135
858 176 510
538 537 890
836 912 975
790 562 64
35 514 668
810 43 993
779 601 317
417 230 949
779 572 584
277 895 77
878 564 836
566 9 297
808 671 152
397 386 632
680 657 818
851 44 101
811 617 129
650 461 802
364 891 717
332 707 320
625 312 622
102 202 349
66 434 766
212 443 185
226 143 44
783 280 813
803 355 665
704 607 393
277 285 875
640 204 282
510 284 679
893 351 343
765 95 242
109 152 663
689 74 917
676 882 889
357 58 977
181 432 1000
17 300 716
599 969 427
918 747 718
779 593 706
285 436 309
856 52 551
494 493 926
864 855 275
638 331 632
19 143 58
332 741 118
39 449 328
34 672 487
468 47 779
545 139 728
558 18 629
398 302 163
870 84 164
367 41 24
258 50 497
962 924 65
962 727 691
676 79 473
537 226 113
35 176 960
501 747 193
666 613 959
5 786 272
814 826 181
857 280 335
552 713 468
138 59 257
133 676 265
604 691 233
886 260 558
98 877 345
331 191 119
421 929 885
34 19 118
485 67 939
564 549 198
795 207 507
80 725 847
381 268 367
122 794 588
529 897 964
298 223 682
321 227 448
370 383 676
5 949 354
420 513 189
180 517 503
929 303 225
946 37 580
707 245 775
673 709 274
713 951 863
217 439 625
687 862 547
657 494 232
855 693 919
589 967 167
611 619 350
692 846 589
363 664 14
946 106 91
744 787 20
485 742 905
198 2 496
98 578 977
816 784 625
66 345 351
510 575 524
880 501 123
682 426 181
789 372 823
546 936 697
580 872 274
961 142 371
559 245 99
839 860 168
711 154 698
70 590 384
272 533 660
495 675 611
89 730 8
837 866 607
627 541 636
682 246 394
614 787 516
676 22 311
800 56 125
676 525 683
8 499 969
7 805 213
640 578 600
861 627 414
873 28 228
776 215 638
4 792 476
944 406 739
454 268 26
163 911 832
195 618 369
136 528 79
432 568 248
67 789 445
523 881 228
903 728 437
801 57 807
407 935 292
522 795 663
627 396 642
83 162 830
718 203 866
890 654 31
127 242 479
804 23 242
25 341 423
407 292 496
62 169 576
288 820 267
340 399 720
705 797 516
298 96 743
919 65 453
661 243 764
509 354 29
318 846 300
544 974 217
335 566 970
157 507 19
699 923 197
547 193 525
938 768 530
757 679 224
387 522 734
975 757 664
614 677 508
635 792 937
135 266 437
671 507 809
797 598 771
436 249 814
191 132 505
323 22 881
955 513 994
87 419 607
802 239 1
766 897 486
617 865 680
157 847 714
754 265 373
808 645 671
145 837 170
229 368 264
805 686 875
868 224 728
970 390 86
673 826 64
410 315 784
336 722 498
72 757 882
260 970 751
467 977 312
759 520 271
932 202 421
255 147 319
748 977 345
914 545 79
818 865 556
863 281 514
92 695 381
415 225 301
609 498 813
174 54 77
717 187 36
941 101 764
939 242 51
938 826 691
728 972 694
302 291 724
151 547 906
445 763 176
43 507 251
506 700 386
159 258 920
709 634 425
795 202 99
272 22 774
425 978 226
46 154 51
191 908 290
184 39 477
269 463 34
233 252 907
209 914 432
487 363 325
561 470 27
123 978 684
816 153 676
53 652 369
469 679 684
300 828 94
405 61 99
931 463 483
601 8 814
375 564 561
139 277 769
288 679 54
37 427 596
874 376 235
345 894 284
761 348 306
625 271 736
652 389 127
379 922 780
849 927 406
639 265 206
371 249 919
114 310 656
903 392 222
211 335 802
703 677 277
324 446 878
585 385 146
336 771 197
712 37 403
409 947 480
598 232 445
276 846 480
446 570 621
547 311 477
911 636 407
120 385 509
256 839 140
924 679 322
309 866 59
215 304 81
501 218 430
914 15 249
405 248 731
967 299 308
651 307 258
302 423 989
694 754 863
798 278 661
721 513 504
411 227 843
219 789 898
261 137 744
605 928 482
676 323 571
236 681 335
288 44 715
757 373 888
720 725 148
597 104 58
572 858 311
679 902 25
230 915 774
940 519 693
238 376 543
450 690 774
548 414 982
457 173 70
694 970 904
747 119 638
338 270 590
545 697 602
579 881 897
628 717 823
630 255 912
415 320 411
540 54 88
138 728 618
606 536 706
957 677 137
765 266 527
558 601 298
200 563 124
403 550 135
416 841 799
909 79 697
817 350 575
853 355 682
733 587 766
844 765 386
257 603 863
173 735 577
98 818 759
270 939 850
904 530 48
513 556 148
185 156 727
110 912 482
126 860 157
75 318 321
917 451 790
841 496 812
842 731 742
437 789 368
857 724 174
495 59 402
379 167 395
208 827 118
709 788 821
649 371 890
755 340 602
463 204 397
485 552 711
588 93 267
863 205 568
38 229 790
865 555 1000
360 702 296
932 280 1
573 326 508
224 90 552
383 619 168
321 743 903
251 543 423
568 950 955
623 552 742
972 314 455
674 739 33
635 650 967
118 192 227
730 810 620
546 474 745
919 817 612
478 604 415
810 782 219
778 794 296
432 408 449
947 865 695
2 37 725
82 428 664
756 638 985
174 611 532
626 671 34
798 114 508
833 446 133
807 658 355
221 823 448
716 872 64
915 949 402
392 203 994
491 752 348
606 626 349
658 898 273
26 750 271
64 966 649
36 733 698
317 97 651
785 621 648
401 327 646
287 606 456
847 377 664
557 530 723
516 558 84
327 622 566
596 379 547
210 100 754
583 351 461
895 508 363
805 557 49
470 88 46
167 290 506
573 931 34
753 871 984
522 819 857
398 821 674
218 142 434
760 720 309
495 656 796
257 877 718
698 89 268
122 688 944
689 149 21
710 1 797
348 355 464
76 695 430
895 794 273
727 357 515
650 362 425
879 954 433
538 317 174
156 302 798
291 724 991
765 231 304
735 485 700
176 919 573
236 134 525
228 535 869
317 467 247
438 395 785
840 481 239
689 416 65
485 873 325
708 962 296
188 387 741
169 143 833
138 578 616
498 860 179
504 755 109
191 226 938
255 651 430
630 399 308
500 833 541
962 348 289
84 800 150
717 923 579
942 361 317
712 368 94
854 493 745
71 307 966
775 632 771
9 950 447
708 359 146
648 187 541
264 892 535
815 401 416
367 700 505
800 896 470
420 833 962
657 661 841
470 356 216
302 923 350
787 180 503
689 370 469
73 701 505
537 84 477
35 544 974
308 697 71
383 474 923
876 673 550
263 372 581
547 301 32
964 627 500
705 307 471
1 636 78
745 510 807
945 64 195
225 971 115
318 480 703
2 208 609
924 584 1
789 474 293
904 282 951
667 193 664
609 101 310
84 408 565
770 189 504
467 707 896
597 285 76
580 962 79
106 2 603
402 956 954
801 803 475
680 944 304
506 415 76
172 542 102
531 776 406
761 352 174
799 116 963
617 535 967
131 46 428
320 219 508
501 741 29
956 98 876
293 357 414
405 216 600
300 446 625
360 613 376
689 693 617
868 370 734
294 759 987
195 752 46
876 311 512
161 204 112
682 101 271
806 712 613
251 417 972
714 852 393
390 446 878
494 132 414
484 221 391
609 885 472
131 98 929
637 302 861
632 964 385
153 733 845
929 478 362
285 806 444
450 394 587
481 132 689
568 619 270
436 884 998
817 848 573
383 885 145
188 830 51
394 334 976
923 160 972
124 647 668
645 83 270
877 699 448
109 362 338
336 178 157
939 442 366
583 3 62
648 673 289
272 853 90
186 911 916
740 553 559
683 237 981
108 188 358
166 221 694
190 747 507
543 544 850
433 807 294
491 152 606
740 84 243
667 251 224
244 166 324
183 668 633
944 374 995
419 789 112
958 232 847
94 218 141
389 892 72
741 908 609
583 940 903
809 892 385
64 814 849
574 655 240
162 271 273
104 926 5
968 809 804
909 719 956
11 923 875
498 443 898
835 309 439
287 847 594
459 261 267
867 948 140
88 340 712
243 771 442
309 370 244
116 611 259
301 834 598
576 918 922
216 93 713
514 282 804
219 421 952
235 634 969
743 300 215
790 27 248
567 961 733
791 852 597
100 722 791
762 660 358
513 113 161
532 613 2
229 649 131
500 252 767
64 195 924
825 806 758
347 395 236
950 546 521
305 400 769
806 690 685
21 178 42
801 977 624
689 838 566
333 602 770
667 360 519
516 753 42
918 564 725
21 816 173
957 970 508
966 410 116
456 481 572
382 288 850
17 253 219
853 922 593
377 272 681
304 440 459
630 11 843
237 672 327
554 907 770
694 671 792
284 161 470
170 426 406
966 380 446
727 320 617
886 420 753
102 226 836
170 166 901
292 964 415
264 862 824
330 372 955
222 216 799
875 568 708
226 626 972
685 277 71
194 407 658
550 931 183
61 583 161
303 323 718
938 580 776
835 85 687
321 667 684
228 476 137
754 395 679
707 611 262
547 523 824
937 181 265
715 624 37
451 8 295
128 33 798
325 66 93
958 926 366
887 4 386
388 656 610
477 793 466
464 792 228
430 255 858
475 502 266
811 486 341
808 16 189
617 182 629
149 444 485
629 133 12
953 151 838
314 542 685
421 960 918
321 509 986
656 808 484
955 318 783
854 969 114
408 275 405
824 349 678
802 809 270
490 357 964
386 173 695
348 101 735
639 558 137
725 553 743
372 710 537
498 851 778
883 747 313
668 237 537
76 837 372
248 263 544
940 373 469
928 558 636
869 596 974
768 854 812
537 83 601
762 86 838
4 263 117
217 684 35
943 574 58
848 628 759
315 378 998
743 345 332
444 18 369
60 976 193
691 969 66
891 109 204
124 407 687
244 234 805
759 215 914
581 903 121
495 451 44
966 972 649
841 300 621
384 550 620
481 134 849
649 259 817
165 470 744
325 784 227
975 423 907
127 59 560
456 532 51
51 78 116
442 898 626
693 921 98
509 456 624
72 867 307
749 216 841
502 475 370
545 397 476
496 66 245
277 874 535
129 862 455
384 345 22
720 202 897
256 35 764
105 784 463
410 125 298
187 908 272
865 421 573
367 37 334
903 428 432
95 111 822
302 889 508
112 326 259
544 770 733
710 96 680
940 366 137
246 866 342
322 288 744
943 834 841
54 684 903
583 193 715
294 20 60
721 371 300
6 128 971
852 163 879
857 585 713
277 429 651
298 417 934
838 789 571
717 38 554
320 812 799
418 726 662
721 944 794
759 580 150
248 412 846
281 703 471
43 446 206
892 72 903
921 518 374
320 183 66
323 754 301
246 341 736
759 293 526
849 176 758
634 805 87
54 442 857
193 725 940
395 732 781
189 692 698
869 971 148
629 302 476
904 106 711
894 253 632
417 563 19
395 595 896
194 948 885
645 942 543
878 498 286
966 334 126
910 755 820
500 687 792
903 927 577
351 72 950
114 136 811
255 822 728
397 831 316
95 268 24
488 300 556
213 120 898
330 622 297
925 373 680
32 331 175
775 15 824
171 616 615
882 231 882
3 198 355
873 8 505
206 895 131
817 863 679
312 103 605
66 966 507
71 453 829
387 196 479
315 778 736
410 203 832
672 581 196
544 764 677
349 906 460
374 302 447
975 391 256
74 210 702
624 13 10
300 892 969
539 29 196
970 317 165
383 567 639
308 137 56
332 765 378
404 853 920
261 69 408
774 97 500
203 570 703
946 475 637
335 13 96
705 832 322
205 845 508
258 864 809
304 496 956
713 175 955
517 733 204
136 954 35
128 690 132
389 865 449
92 743 589
40 949 113
435 273 432
652 857 307
391 841 893
322 857 619
596 348 629
72 579 994
661 442 994
458 935 124
850 769 397
281 655 301
176 924 873
754 592 271
798 93 382
744 93 875
275 291 841
534 434 735
969 666 684
497 780 132
386 889 307
342 205 346
183 870 665
946 944 181
339 273 114
222 545 646
545 670 612
553 852 568
275 171 266
192 213 596
408 157 889
521 672 641
73 407 840
660 150 157
9 411 68
390 927 574
885 975 361
55 300 27
281 931 470
448 804 427
665 591 622
253 947 642
937 805 147
212 614 991
420 156 547
881 1934
165 273 76
775 267 885
173 441 324
21 362 419
106 8 544
789 829 206
35 345 857
524 808 759
531 66 75
380 634 432
573 196 492
841 813 534
659 856 476
840 304 772
662 631 619
301 881 930
67 761 396
383 633 338
288 160 64
468 811 667
236 705 592
522 383 141
789 21 348
827 820 316
66 54 792
198 815 690
335 715 144
96 478 225
331 646 551
214 790 267
547 540 395
592 877 430
693 407 954
436 520 34
53 88 809
709 508 667
403 733 125
161 86 801
433 212 546
500 454 458
761 267 266
316 105 586
235 694 157
202 347 867
117 681 651
314 383 876
518 36 950
337 693 413
483 46 427
284 806 869
226 432 181
413 233 122
282 24 267
699 615 515
546 467 21
362 804 219
640 698 848
862 229 355
209 25 649
450 417 37
593 177 31
442 122 448
104 458 720
612 879 378
316 745 635
504 28 350
444 470 421
108 86 520
69 32 686
633 441 580
547 686 885
488 456 193
680 169 342
564 760 291
39 147 939
211 110 2
397 300 854
490 671 525
443 252 510
646 277 918
6 806 92
864 339 473
687 452 150
300 870 865
392 48 59
196 111 15
221 317 99
855 533 121
346 57 338
669 206 833
785 490 562
104 642 178
397 366 847
430 756 519
747 130 442
771 445 718
149 262 540
410 182 438
209 45 97
631 300 898
817 125 105
669 534 251
329 257 522
212 855 470
780 432 133
584 207 237
250 544 996
127 188 879
154 829 200
506 286 985
854 324 8
327 135 175
349 778 953
131 256 484
297 703 274
614 679 396
496 141 494
874 304 276
300 185 940
60 378 913
661 538 82
582 252 352
471 237 715
54 1 1
64 282 563
354 796 33
346 516 372
62 413 226
813 749 32
301 474 274
309 274 52
673 727 844
38 614 501
831 29 450
179 642 995
521 62 487
558 592 111
389 826 55
756 686 347
165 661 221
634 480 566
485 764 158
461 337 317
799 666 41
448 539 232
604 95 291
699 235 722
47 792 150
563 500 306
27 297 148
522 803 226
36 833 537
858 407 729
180 141 795
294 657 336
681 774 124
684 125 511
311 469 946
190 242 557
423 842 95
147 65 232
113 316 679
287 777 628
821 259 435
771 200 579
95 246 783
783 278 9
605 620 496
581 153 612
541 16 17
698 571 889
632 161 312
162 103 476
322 861 427
555 644 492
743 776 696
168 746 477
448 130 780
449 796 740
183 737 811
877 494 425
402 867 93
609 39 248
145 681 406
102 207 615
872 544 247
866 80 925
828 823 774
433 870 776
373 460 429
650 44 493
451 350 10
635 752 79
90 417 283
406 131 440
206 767 848
513 17 532
782 835 914
330 796 128
446 395 696
767 163 489
572 784 402
755 522 704
660 443 93
434 69 814
805 594 195
441 774 478
567 215 215
604 722 285
192 409 22
759 488 564
679 262 637
834 325 564
335 64 443
180 52 313
168 10 477
55 172 210
145 622 858
254 545 439
799 173 4
155 573 683
682 58 173
420 433 153
473 319 315
279 354 626
439 556 824
433 532 631
300 492 543
479 436 571
337 309 35
653 345 78
31 258 817
410 220 172
580 630 407
726 179 149
639 53 703
142 82 19
290 160 711
727 61 210
544 671 815
217 436 963
295 337 52
728 797 156
834 634 804
311 435 142
357 659 265
554 58 905
868 238 675
239 129 228
12 344 525
459 70 258
339 690 929
770 585 103
470 141 597
142 166 246
529 305 211
510 10 137
829 622 82
153 244 915
438 106 455
796 206 465
835 855 443
224 336 514
23 810 124
150 141 610
477 284 32
348 766 290
792 862 407
95 693 376
265 162 266
644 693 425
656 202 31
236 528 391
590 363 763
51 316 988
676 729 952
416 398 646
181 480 633
339 177 811
761 415 540
303 708 702
505 98 567
36 39 188
121 40 153
70 632 715
343 63 818
256 317 146
257 779 194
856 303 248
313 113 963
71 234 598
495 241 886
304 54 309
723 317 976
615 552 554
66 357 853
276 396 931
258 703 610
108 702 239
546 611 976
282 640 157
27 444 667
280 497 854
339 268 563
163 471 275
483 870 27
826 191 420
250 135 678
149 324 320
547 697 702
526 768 742
492 605 300
551 616 590
166 156 596
648 272 722
835 614 694
349 461 363
796 275 614
162 269 845
651 196 680
814 167 79
60 5 298
1 276 231
178 391 614
72 527 643
530 845 99
804 628 713
838 1 908
317 781 654
23 719 391
831 332 730
178 301 359
794 506 312
475 128 18
482 758 851
684 477 629
110 519 173
869 472 960
881 588 922
175 671 773
15 604 907
628 163 231
699 693 788
844 791 589
63 605 914
350 81 257
682 733 816
818 772 788
12 642 18
641 59 802
392 195 546
643 544 399
632 593 491
489 69 80
431 778 214
486 212 48
607 121 585
755 2 663
225 790 525
446 747 674
489 509 859
534 452 131
196 747 141
522 596 491
772 80 443
245 19 757
48 674 291
273 761 858
472 314 528
219 44 202
254 665 207
625 573 886
181 678 646
848 158 835
715 397 355
280 474 108
810 443 239
6 476 427
427 82 226
872 193 939
177 764 436
476 224 604
390 70 328
594 132 681
752 400 64
259 56 989
405 859 951
92 154 751
409 194 969
37 798 571
347 80 94
230 312 482
159 819 785
232 194 268
177 530 746
508 414 417
767 855 31
516 554 693
830 183 888
811 10 161
280 431 632
49 270 223
564 329 928
511 539 622
295 509 50
317 22 739
54 173 879
216 648 898
309 336 240
782 686 668
429 640 29
777 151 434
444 328 107
329 755 18
522 477 536
332 771 873
846 839 56
846 585 185
659 388 837
699 673 915
265 745 213
448 6 90
328 803 572
338 606 963
713 219 616
201 289 37
463 37 628
465 240 845
446 139 372
242 398 208
224 461 644
215 306 283
452 732 532
859 830 471
579 733 51
496 877 5
505 259 364
276 600 986
288 753 581
804 878 891
360 226 360
698 454 42
860 414 657
489 319 14
647 823 949
3 214 236
557 209 268
461 875 735
132 90 311
94 859 835
516 185 854
355 370 604
388 364 2
813 71 260
85 343 393
868 390 741
106 827 654
681 807 579
99 412 489
148 574 518
446 655 74
258 281 686
721 686 495
373 147 961
549 264 830
104 850 708
441 744 217
838 29 775
474 527 853
829 864 794
365 686 828
872 344 86
590 634 44
29 878 594
226 331 269
579 118 917
19 605 685
807 29 706
822 761 390
192 796 746
759 301 303
809 665 535
115 273 218
84 111 811
250 703 66
308 548 686
770 432 482
728 828 767
429 565 382
430 171 706
840 45 541
238 508 126
437 691 460
845 289 240
722 843 303
703 551 88
208 373 307
546 498 125
564 441 862
165 372 731
2 792 485
90 809 667
407 88 572
306 51 436
496 284 288
741 484 456
650 97 177
500 719 880
649 156 760
337 42 153
721 96 63
707 396 566
194 717 127
192 580 816
769 637 391
365 557 90
795 163 377
335 427 744
815 473 408
621 512 851
347 226 664
492 333 455
620 860 556
534 489 616
202 127 7
553 467 729
222 553 152
677 457 781
249 237 833
106 502 622
18 716 569
245 535 921
220 387 35
686 570 684
380 586 837
626 431 231
541 746 641
617 445 775
699 846 295
728 337 944
383 469 975
589 761 507
36 798 93
788 511 672
31 875 280
120 331 50
4 592 101
597 289 529
246 415 639
638 204 843
546 647 791
552 376 433
230 41 896
462 241 668
359 271 795
165 297 261
450 87 766
764 114 553
458 436 867
253 449 19
548 523 826
878 304 721
803 408 614
222 49 94
741 486 931
492 803 95
238 191 859
78 516 201
510 251 921
771 770 164
290 371 526
480 187 869
809 118 577
319 394 728
266 877 81
79 742 700
809 7 63
516 564 197
254 842 281
863 771 541
468 161 127
422 204 53
612 349 148
148 351 309
547 384 77
761 184 832
479 424 74
674 585 194
667 414 77
747 221 618
802 683 874
110 407 489
828 616 260
694 623 442
519 666 267
183 395 683
785 508 922
158 430 285
668 24 820
164 425 334
601 426 865
667 438 226
264 853 412
222 845 67
698 840 198
528 515 964
683 255 966
626 170 958
863 716 689
502 555 311
754 518 94
710 428 265
109 280 574
696 3 653
679 301 676
762 764 939
868 106 778
685 376 312
571 370 15
600 617 153
174 703 160
19 586 87
285 281 542
123 660 2
363 854 955
25 168 753
654 350 404
186 871 540
75 189 439
82 283 841
801 339 161
631 193 960
190 841 664
682 721 796
685 582 457
349 866 229
685 279 286
853 278 791
589 125 247
167 176 969
552 294 680
469 43 927
611 354 112
612 367 195
221 615 733
28 619 144
412 117 847
581 280 474
61 503 455
856 614 941
651 501 1
176 537 504
595 45 990
628 622 536
722 846 998
574 693 177
384 551 50
130 49 237
833 304 379
562 326 760
604 455 621
316 770 707
512 678 49
275 323 281
117 516 447
296 732 300
310 11 821
798 343 928
81 304 516
569 372 10
755 312 320
262 871 424
606 358 372
238 313 985
123 474 195
128 534 889
73 681 962
606 835 674
518 367 30
94 862 621
707 62 474
464 53 654
226 3 701
680 232 947
577 464 52
642 164 817
513 719 350
711 168 888
669 648 261
761 342 517
96 244 841
577 803 393
84 433 936
292 536 664
294 812 641
760 593 722
588 866 222
735 488 109
658 309 7
299 462 312
835 509 238
89 727 650
211 241 945
667 517 446
753 111 752
828 390 737
180 750 148
244 491 483
304 113 116
736 399 400
46 211 232
352 309 801
550 602 631
629 700 97
507 306 961
869 289 743
691 539 939
843 55 958
826 60 442
760 421 429
298 848 406
248 276 114
479 497 69
652 234 72
435 283 382
635 632 229
686 713 839
705 204 35
255 608 776
233 308 414
139 853 996
665 334 746
449 283 114
254 260 712
64 771 648
509 592 910
22 346 152
120 563 169
479 636 666
26 617 846
355 434 135
446 553 368
160 206 307
185 376 661
122 570 910
185 399 746
851 472 941
503 212 394
675 532 182
589 368 363
214 236 566
239 64 386
640 360 381
483 250 126
382 392 661
640 36 72
143 22 325
229 747 53
217 613 497
42 640 576
800 252 802
346 129 482
537 866 791
844 288 277
135 155 74
70 810 859
382 708 78
88 799 640
866 827 320
735 626 454
517 495 768
248 221 970
675 622 390
799 427 174
432 804 317
156 756 809
226 692 140
68 651 388
501 23 203
45 794 635
546 438 403
828 723 738
294 390 26
825 225 590
678 14 529
813 644 227
216 138 344
519 620 833
640 664 816
151 340 245
528 261 124
309 819 395
491 818 421
545 566 424
422 46 792
808 3 779
386 157 776
431 509 642
510 130 861
364 117 1000
39 107 858
384 292 598
204 153 259
163 240 763
130 174 360
350 626 58
562 143 744
652 261 18
637 752 313
344 860 215
589 606 451
61 153 203
670 358 520
136 856 718
550 412 242
559 537 207
286 157 716
765 355 359
580 647 337
655 632 663
734 390 485
111 825 457
26 778 514
559 760 259
383 550 604
41 564 26
162 310 982
387 33 763
256 855 339
84 335 995
220 518 617
284 468 985
572 328 927
117 478 325
68 444 965
20 201 92
65 756 800
507 712 693
474 410 769
89 107 47
285 665 867
621 347 359
636 372 800
622 541 2
57 246 530
760 818 694
610 510 396
321 260 952
812 11 351
