19
850 955
545 204 -20
280 368 -608
100 581 868
213 594 265
236 361 324
65 841 710
318 674 -555
96 586 581
669 556 -693
79 155 -269
10 268 284
146 227 -640
435 136 -5
635 197 801
514 587 -693
725 308 -81
47 3 968
578 374 846
110 246 -12
824 6 -87
58 421 -671
175 507 -25
98 309 -475
832 748 -987
450 67 -628
434 760 -110
86 149 237
198 449 -633
182 418 403
815 531 108
822 192 -112
113 683 -15
670 780 753
814 423 583
619 89 853
459 75 -548
510 431 -153
421 190 -737
467 162 -207
376 797 150
44 167 -11
686 802 -679
772 697 -175
668 794 670
240 248 -523
808 27 493
472 135 -520
24 832 234
351 217 775
666 141 -597
498 627 -618
249 400 -481
111 741 -5
228 247 -757
259 758 323
190 697 818
28 681 779
453 161 742
324 800 391
786 788 -990
487 485 -855
255 323 -64
663 452 241
278 670 873
425 83 -82
589 37 -879
435 424 154
278 576 -672
220 41 -197
310 141 968
570 84 724
726 272 -58
93 331 -126
524 804 92
142 304 -269
640 171 562
262 367 -397
248 424 850
732 304 375
736 120 -715
767 169 -726
253 157 281
662 91 916
69 92 664
624 218 -376
739 51 673
733 718 303
811 2 -961
319 456 -864
68 559 -875
282 724 -41
411 538 967
187 157 362
148 211 -799
505 41 -918
100 627 444
42 335 624
320 382 -930
628 22 -601
588 189 -590
77 831 -803
29 415 696
166 237 664
768 611 -529
843 721 -588
554 743 -175
487 116 -968
10 447 500
331 806 445
173 748 -553
232 79 -960
752 79 109
322 186 510
627 236 -696
358 106 192
50 612 889
335 315 -86
560 61 -726
609 290 941
347 737 411
351 422 -453
10 438 -107
441 522 -690
674 374 -502
596 221 -966
750 659 -64
628 795 640
600 661 -319
621 50 -81
321 192 -69
751 381 863
743 295 -380
811 644 39
98 137 -122
469 723 772
160 242 64
13 145 487
700 380 -690
15 358 -339
74 618 966
43 543 53
303 375 -892
647 93 -827
575 488 -300
56 97 -229
797 621 54
399 559 -25
90 564 -206
440 318 160
596 178 738
29 134 -611
168 230 47
612 169 -403
378 342 793
231 625 742
692 774 -294
823 49 -654
744 175 507
469 672 -390
550 373 -653
675 738 496
257 386 337
54 547 -166
593 825 485
753 30 712
536 625 -621
241 692 892
495 450 -905
658 98 -988
750 778 -579
824 833 921
681 135 -991
744 656 -499
789 651 -937
679 422 80
353 169 345
682 714 -355
312 30 -64
258 531 328
475 787 -974
496 79 463
164 190 -713
780 77 -795
586 80 -634
163 474 885
796 693 -445
303 90 279
793 572 -226
684 174 327
324 777 545
469 658 -5
773 460 -985
529 71 -368
739 283 -853
36 332 -734
527 324 -959
726 176 506
430 393 21
253 777 115
679 42 -526
602 57 -980
512 760 -776
781 424 23
470 591 -885
204 145 -594
227 269 78
682 299 -79
704 268 -921
752 236 527
496 727 591
803 42 220
137 78 670
708 834 236
407 329 900
203 2 -305
797 321 -383
390 435 825
42 447 599
71 350 -140
329 722 -572
522 26 16
828 443 -106
716 120 269
302 528 -834
597 828 444
798 383 -466
179 719 20
29 774 -362
843 545 -69
635 836 196
698 28 340
789 616 -502
809 640 -535
12 713 134
235 684 -134
620 97 -96
524 540 302
59 185 -891
35 64 419
246 112 -298
332 632 -135
783 363 -592
22 230 356
283 670 -649
346 451 396
587 764 955
158 226 610
818 213 -818
727 387 406
760 633 91
511 611 -4
523 319 805
343 756 -586
163 708 309
735 154 -970
10 161 441
426 578 369
34 419 444
189 745 322
57 389 784
842 368 297
698 512 -769
298 816 -204
447 515 899
709 770 272
672 47 900
160 564 -276
791 113 -825
774 236 -538
733 659 -998
513 282 -285
10 85 290
657 608 -559
517 18 166
699 203 856
293 290 19
301 371 232
164 159 388
703 682 307
410 650 -497
4 128 294
32 714 641
350 464 558
244 690 -423
349 780 395
196 734 -570
816 523 870
684 292 618
197 823 -963
80 129 -472
661 549 198
363 703 -260
212 816 -404
318 720 -955
614 279 535
823 148 945
491 75 -239
146 306 284
464 772 -459
783 614 -665
391 198 106
725 152 237
211 431 771
392 415 -429
656 504 -437
461 670 624
782 646 -328
206 422 71
806 436 65
411 36 975
172 4 957
244 714 384
227 333 -64
678 596 589
435 733 -244
84 802 -768
163 198 613
703 685 957
537 620 -810
773 115 -148
162 223 -156
502 718 -322
711 525 -106
501 163 343
685 433 -457
421 802 -693
163 538 430
336 406 287
184 807 -90
160 13 91
295 174 227
416 744 -989
248 289 746
512 666 -240
315 268 -606
308 756 854
482 37 923
349 216 -736
488 439 331
104 774 -466
314 740 371
442 201 871
151 349 374
778 257 -966
558 328 -445
112 804 -940
82 66 413
728 594 186
396 225 443
197 651 549
703 843 -660
418 611 -796
277 629 -857
282 430 572
109 252 848
256 642 256
91 66 -939
688 116 407
296 324 874
698 568 -873
59 647 -198
793 769 -14
823 702 -871
181 562 -490
125 525 -890
141 524 227
484 821 -568
817 674 675
233 217 141
482 528 680
804 359 74
647 151 923
217 745 -985
296 141 420
734 20 963
292 269 -667
205 474 646
829 752 -548
128 645 -993
488 190 42
485 19 925
207 494 -2
454 440 -638
224 598 39
419 641 -345
163 227 423
97 323 -196
311 323 209
440 422 847
75 772 285
742 140 851
35 528 733
475 196 -520
816 323 -937
701 740 688
467 325 253
121 436 506
67 65 49
825 180 -444
435 44 898
97 600 243
365 39 -118
781 717 -635
548 79 817
492 113 -338
216 816 886
645 781 67
113 312 -269
173 367 231
783 229 -620
364 432 -241
449 569 -598
654 783 557
799 251 943
442 219 739
356 709 190
641 123 330
367 328 351
247 793 -580
484 30 509
501 495 -792
638 456 -931
273 133 -404
314 298 227
537 108 -893
287 50 -657
417 649 494
309 632 -595
563 277 -711
300 498 -789
239 444 -800
220 661 -706
481 400 -57
272 36 -542
699 817 775
269 346 323
38 482 -535
194 503 -901
696 421 -970
503 650 -144
622 542 269
243 108 993
310 805 185
87 328 920
237 425 639
652 487 2
431 702 -87
702 484 -959
690 355 59
355 700 173
120 538 -121
648 104 895
162 95 -178
274 658 -272
711 123 -297
291 293 157
86 665 23
80 142 -407
46 266 660
432 498 -536
472 579 -865
392 253 24
372 493 -138
358 809 -29
720 113 793
768 785 -400
354 796 -889
154 838 759
584 797 -937
641 26 866
346 834 564
303 167 445
748 409 -968
29 258 -65
384 288 223
220 326 166
700 340 -542
652 230 341
479 13 685
478 635 441
157 568 -124
629 271 -311
356 385 773
73 290 172
197 717 470
337 108 875
36 670 -62
166 591 644
378 406 -408
301 266 408
330 682 -98
161 393 -663
173 59 -228
227 539 -46
507 267 255
509 73 385
692 500 -396
507 587 -88
41 239 -49
662 241 -499
258 490 -499
668 36 955
314 105 -387
501 386 -978
170 560 804
527 86 626
106 505 -820
18 485 -349
181 569 -102
388 145 186
104 57 260
339 371 -928
446 234 129
569 72 945
812 839
777 509 996
85 665 -328
365 338 345
746 359 223
420 39 -954
495 67 956
403 141 -340
604 460 412
341 765 -445
522 305 -82
314 605 229
192 193 5
155 174 -189
164 137 -661
61 345 -471
215 220 515
534 425 -413
584 85 651
423 584 128
811 299 634
520 98 -237
683 652 -755
317 548 192
154 469 871
586 706 -55
463 350 907
58 572 -207
284 171 80
188 449 136
159 348 678
371 464 707
542 144 32
199 736 168
460 732 -76
220 21 905
694 329 -308
317 26 -207
558 231 -456
236 781 379
751 194 839
64 453 138
46 464 293
711 320 -962
105 424 -291
731 756 -190
247 288 -440
329 169 666
267 348 748
129 556 -181
166 346 612
209 126 164
12 795 8
392 62 881
617 274 65
571 188 300
224 772 584
594 811 -535
148 197 -962
323 569 82
155 643 600
410 534 -144
16 7 -568
736 190 376
374 2 -477
605 418 983
580 550 398
163 485 -918
414 619 729
502 452 -715
164 486 -841
697 606 129
625 403 364
534 150 185
157 77 -648
471 173 -808
466 781 -84
694 530 -641
407 230 49
121 183 -401
42 209 -820
39 353 -902
133 710 333
273 239 455
289 329 86
491 370 -702
57 11 -4
318 88 123
218 183 857
81 691 -560
16 672 107
186 288 -106
160 619 -664
649 720 -317
450 655 527
264 423 208
285 117 105
161 502 119
714 205 -605
648 731 240
355 303 -126
451 454 864
197 457 144
683 352 -753
611 448 -930
54 194 -469
408 729 516
524 520 -998
152 300 -191
364 448 122
12 635 -130
320 534 -151
367 244 -791
59 442 357
678 275 182
317 673 -274
165 689 397
371 105 -907
338 255 557
208 268 -649
341 588 -707
74 242 -313
460 779 -868
545 226 400
266 767 764
395 709 825
588 582 807
775 697 47
25 812 191
21 664 828
192 682 311
483 354 -961
378 179 -698
556 237 -903
349 418 998
711 799 96
213 42 -619
714 352 -180
157 280 -346
311 44 -331
615 181 -778
295 776 -562
623 31 232
509 231 860
316 374 843
77 210 -238
799 36 -153
468 304 -650
192 472 403
242 403 52
497 519 -138
192 706 -272
46 350 331
182 93 698
694 265 547
151 2 -744
160 283 -490
557 475 374
370 85 803
344 339 210
330 417 -39
713 696 854
764 547 71
567 608 -246
752 255 929
621 671 129
623 101 659
384 58 683
70 172 381
415 435 428
196 101 976
79 126 -723
673 105 715
400 526 -285
467 196 -469
346 613 804
353 744 630
635 482 595
167 618 -536
202 607 -547
183 64 992
572 89 331
166 792 72
812 444 236
197 163 -971
51 179 -577
63 31 -62
782 304 580
631 48 -570
783 169 43
285 262 -954
268 43 746
705 458 565
371 481 770
288 394 501
458 247 429
58 520 -172
550 214 91
363 265 -600
553 235 610
625 62 -472
85 417 708
470 574 635
160 227 -406
606 243 -700
310 383 -209
310 568 -411
366 723 -824
299 757 -860
687 87 268
623 212 -348
552 360 988
771 82 -782
89 747 -672
670 68 619
135 295 277
24 476 632
334 487 -994
81 305 -33
163 644 688
119 76 66
556 39 -632
177 464 509
461 127 -715
237 667 379
480 348 -932
282 719 -776
750 596 41
162 549 869
640 782 -944
491 685 -385
257 363 604
350 554 489
728 386 809
399 237 163
547 434 -190
327 362 449
109 297 -656
314 167 787
562 683 -491
444 249 -69
448 475 500
249 11 659
589 223 -990
656 177 -113
360 633 765
765 102 -711
174 748 -78
61 593 -935
229 318 906
63 499 773
643 4 963
492 729 -3
379 277 250
776 804 -916
340 80 547
314 789 -670
204 36 272
431 369 902
17 441 544
733 189 -501
424 645 453
319 73 -621
540 80 973
651 505 506
182 65 985
524 14 -258
181 643 104
299 490 240
121 752 356
304 305 -746
668 593 232
436 517 -703
439 719 -503
328 284 -940
524 416 -448
478 178 77
776 621 190
178 351 128
455 397 590
708 365 645
454 591 -736
443 332 911
505 138 -310
382 129 -213
561 216 562
204 723 233
238 141 848
383 659 -656
306 389 409
70 537 -302
394 53 -329
150 354 649
151 443 607
14 528 -453
757 219 762
114 618 878
526 528 755
804 778 676
414 705 -862
611 176 -160
300 795 380
572 9 -235
601 213 -86
46 76 965
123 798 417
342 394 497
481 226 546
327 358 27
224 669 -837
730 418 -521
219 558 333
771 512 -914
515 494 310
258 326 970
255 114 275
264 258 387
663 219 -734
522 448 -144
665 280 -826
292 508 -851
794 114 611
23 254 -817
521 470 176
553 635 -518
94 456 -773
779 363 648
764 274 685
4 108 48
296 617 877
763 812 -760
253 389 -865
30 580 -463
52 38 -157
407 194 526
217 417 -418
144 277 -462
794 267 -631
367 460 -421
188 114 485
773 54 924
462 615 464
19 323 810
558 265 -521
758 210 622
439 811 789
481 43 -607
331 459 690
315 525 956
108 384 -691
636 16 437
281 285 -73
659 604 -877
608 740 438
210 382 930
184 697 -614
579 664 -337
761 609 564
169 725 -87
221 521 84
519 152 -116
186 5 921
779 547 838
450 64 232
804 94 885
501 651 728
794 310 101
580 521 -195
591 627 -422
330 366 -555
278 195 -719
289 110 -930
210 311 -187
251 750 -30
200 256 399
197 634 -766
749 719 -452
256 764 217
182 309 -66
615 753 639
345 151 -463
254 109 -379
440 101 -306
810 575 -924
538 96 43
256 380 -674
636 575 470
546 90 -920
537 615 554
124 602 -153
713 107 423
550 487 -521
603 163 88
509 117 254
384 100 -971
187 154 30
133 317 -557
411 707 781
130 608 964
74 777 913
415 330 187
589 129 -127
439 107 -426
449 19 -625
88 486 362
568 493 -406
771 353 -472
9 349 275
331 96 -434
36 617 679
564 512 -607
514 788 921
460 648 -17
574 232 600
239 697 -157
728 473 -290
43 732 -908
198 119 967
111 167 13
675 300 -3
325 353 -611
192 291 -62
44 362 -384
563 386 300
251 372 -576
103 649 -128
550 615 989
466 147 462
371 803 -90
669 390 644
353 292 -435
803 468 -930
261 674 220
108 387 -267
542 72 -12
61 319 -213
589 731 -968
749 242 635
418 160 756
159 265 464
738 704 815
393 215 9
121 765 -262
167 720 466
231 276 953
389 52 -611
264 373 444
58 432 465
312 597 -57
628 351 -365
130 580 -727
211 708 -54
76 200 530
170 301 -638
684 36 -392
40 673 27
668 24 568
315 559 -555
608 429 399
130 381 -522
613 474 87
641 472 69
769 140 -582
574 455 -953
303 780 -34
209 750 708
93 303 -734
340 314 387
509 580 206
261 618 797
485 754 12
122 754 709
800 374 537
187 793 541
117 611 207
395 17 616
767 81 990
782 253 -86
496 696 952
285 329 -144
273 519 632
404 280 938
172 471 661
2 18 339
594 429 535
444 345 429
21 358 -42
513 654 715
287 801 469
699 704 732
128 241 -45
89 808 -506
560 582 994
287 18 -144
194 409 891
224 514 -531
697 248 641
329 785 264
248 405 948
170 538 -59
766 644 850
15 127 261
18 253 922
503 198 542
804 29 -541
383 262 -248
281 620 102
217 86 -963
416 54 -126
272 156 912
235 540 -356
141 550 499
140 744 618
53 174 -692
336 313 122
673 470 -403
775 246 677
213 321 -469
655 543 860
704 773 -97
687 429 230
189 328 222
195 575 555
756 72 722
692 61 443
25 696 576
593 265 -850
487 182 -761
717 104 577
708 507 363
702 516 -343
516 650 -197
664 419 342
456 792 -468
612 703 448
542 121 -353
341 372 510
271 373 71
455 211 150
447 425 259
484 591 545
309 786 285
320 439 -431
95 336 106
790 135 38
329 440 -14
619 477 -704
120 321 -963
407 160 828
360 723 -611
565 714 271
695 701 958
234 31 352
166 162 716
472 237 -546
141 308 -312
62 715 856
598 211 879
537 102 727
279 578 -764
133 523 -248
711 762 -373
606 395 -895
656 728 -177
90 334 864
259 762 -178
781 761 -329
98 422 942
326 393 -931
626 486 -837
677 658 -274
592 506 960
122 11 84
648 526 -32
659 221 857
636 287 551
408 575 -782
428 510 -336
294 459 321
456 609 443
699 570 -956
491 385 204
435 507 107
499 660 13
709 607 70
211 650 -937
771 532 936
630 408 232
720 247 553
168 131 -724
308 690 -711
618 507 -259
778 384 -413
87 163 640
244 392 -676
631 795 41
52 436 -585
211 719 230
567 173 -85
21 74 -992
680 97 -575
368 45 523
343 255 508
22 106 -910
96 17 99
290 339 -832
477 201 657
481 369 -172
775 735 -893
20 686 -253
476 253 -800
656 436 108
547 81 -895
643 738 826
54 411 742
665 414 -207
142 449 -314
228 119 -281
728 57 -597
693 14 578
126 92 693
559 606 -409
91 105 427
288 403 970
649 409 120
44 801 717
730 647 360
211 138 -473
521 769 -534
475 425 104
151 301 977
694 239 919
22 188 922
115 519 106
178 386 -337
190 696 459
583 398 -629
12 421 -140
794 543 -743
712 71 364
392 287 -666
130 105 -48
342 326 -397
356 28 -605
122 771 -861
299 95 704
99 168 132
409 532 -592
719 323 925
156 715 809
163 784 610
802 75 -35
139 657 336
217 115 67
568 316 184
206 316 395
209 511 -21
272 85 894
567 140 -809
289 367 614
312 763 294
311 437 174
572 794 -844
562 545 -954
665 16 289
198 649 185
544 39 -148
609 194 497
668 533 443
529 528 322
558 147 555
458 79 -470
755 759 -286
718 727 497
18 739 609
378 808 505
658 1 277
617 117 -257
799 585 503
707 183 -577
724 778 -539
732 606 -68
273 67 405
119 535 686
474 543 697
147 460 426
584 191 -966
293 339 666
314 673 952
353 574 142
701 418 -291
803 251 609
12 435 177
485 89 489
185 148 281
611 378 971
30 126 -280
601 695 -11
428 402 712
131 589 -711
372 410 679
20 747 553
515 450 -500
643 774 -550
524 311 201
500 235 788
645 683 -929
673 392 -48
331 588 -989
87 718 606
288 200 213
555 647 -164
507 292 778
618 273 868
766 626 -305
501 694 -177
72 570 -764
747 166 -678
719 387 -434
676 21 681
158 543 -244
574 304 -618
185 313 791
613 2 337
788 47 -682
524 316 -162
812 356 559
374 158 732
467 248 446
87 794 -469
641 687 -873
525 612 593
236 255 -37
286 473 506
727 189 -440
511 265 151
663 149 614
578 538 408
258 473 466
35 190 939
259 5 -173
640 612 69
405 738 -904
552 779 -407
318 615 -450
651 786 331
612 249 20
652 85 85
189 649 -435
347 213 896
6 345 239
607 719 -990
128 20 -471
34 756 816
649 265 -231
448 443 -571
347 696 478
587 255 -567
654 475 -437
404 574 493
442 736 -456
557 184 740
176 367 943
276 672 -685
370 463 -169
746 289 162
209 101 -772
418 200 749
739 810 581
762 676 -914
546 657 -607
64 207 381
550 638 650
27 787 -132
216 701 -704
763 108 -274
801 430 178
107 686 686
207 63 406
451 206 -744
443 693 70
696 442 -855
763 25 -134
285 84 -263
169 620 548
556 764 -457
631 438 -507
126 375 796
245 336 -243
337 722 -806
60 578 -6
752 471 214
330 771 -229
21 328 -568
182 626 -918
754 619 -554
29 791 333
496 612 549
169 795 669
790 565 705
546 330 235
152 217 810
343 428 -882
564 150 917
224 806 -290
148 511 240
523 18 -596
331 561 938
202 405 -960
454 546 -697
202 210 822
748 703 -626
517 184 -641
623 715 -257
165 191 -985
760 606 490
269 418 880
343 465 712
582 760 -757
456 564 12
699 560 901
298 539 -872
338 181 759
768 573 -470
524 519 687
404 593 504
572 220 -66
607 518 826
144 8 -222
682 13 92
651 235 -691
598 727 -303
215 333 -675
117 520 -354
449 256 -908
429 559 -29
251 101 596
321 713 87
93 101 484
534 208 -116
891 960
776 811 -45
60 759 -204
795 730 -575
565 703 989
65 698 -220
60 712 -568
251 557 224
464 342 965
683 554 218
293 420 -599
254 880 669
322 397 -280
395 230 -634
244 673 -716
209 880 577
322 676 -48
252 403 -530
701 553 354
58 203 -743
445 296 988
453 382 352
422 750 972
235 325 -307
709 73 -73
171 398 -93
515 440 954
826 395 475
154 655 -546
508 377 49
157 755 200
535 750 195
691 590 545
885 549 668
240 13 32
692 61 -845
157 227 -916
31 209 -266
581 257 752
644 450 580
465 251 544
657 416 446
399 47 160
265 690 -224
33 6 123
846 332 -93
559 474 -830
358 3 -639
870 600 -800
208 83 -244
149 176 555
827 862 -293
169 46 222
209 9 424
160 203 87
29 789 469
375 692 -741
234 260 -85
314 405 909
801 62 697
256 191 -814
378 429 -360
794 16 885
575 110 557
131 142 -208
415 732 283
548 161 606
316 220 -32
239 521 -339
805 487 187
43 124 110
626 373 852
94 268 -15
587 381 800
381 255 7
522 192 10
155 710 745
747 21 963
426 453 105
355 511 479
464 829 724
766 333 816
101 388 270
530 298 586
69 78 -297
95 856 -655
378 458 -672
420 542 -615
520 858 526
399 627 299
686 535 -167
394 608 366
385 751 -253
726 787 271
583 770 498
566 383 168
510 589 45
590 369 -776
594 137 -843
354 101 -553
773 155 -229
268 441 163
560 177 -810
363 755 -886
213 148 36
454 171 -885
452 854 328
610 601 -584
854 448 -820
630 768 986
460 46 83
287 782 174
84 603 789
873 652 -836
781 605 88
44 267 262
481 327 977
710 774 -59
189 650 -139
39 778 448
584 125 628
297 81 78
828 532 855
742 234 -453
601 489 -501
662 766 276
94 603 470
209 170 -694
537 527 960
99 738 -636
202 67 688
804 598 -397
441 491 -716
269 732 -852
294 362 234
486 101 -697
222 180 740
278 472 -354
729 504 -4
515 865 242
16 113 -219
264 161 -590
241 391 -548
621 869 684
782 21 -489
156 342 803
223 891 92
129 862 -932
170 311 159
683 329 -999
651 564 -519
390 731 960
202 60 -738
5 644 -388
203 196 -593
495 89 -431
508 498 658
516 211 673
825 735 664
198 759 854
654 239 -124
132 505 -31
806 702 472
590 25 671
475 166 978
579 309 42
450 506 -338
591 336 -191
84 795 -172
41 646 900
709 162 -141
401 558 -310
877 225 -975
502 845 -936
135 352 -140
831 376 -873
778 148 -824
780 643 254
588 820 -726
140 516 -117
714 836 642
465 297 745
762 636 927
344 786 -589
865 69 -771
764 74 -421
584 786 84
24 184 -851
498 343 -423
115 692 363
189 589 993
868 569 -894
308 501 -11
403 591 49
153 176 129
262 41 -709
5 102 808
673 749 -202
678 302 291
161 681 -666
110 834 -557
144 722 -280
353 190 -242
769 278 -236
203 590 338
317 183 -340
289 801 -5
786 348 808
95 568 -596
841 115 -518
113 571 323
690 878 805
780 166 -264
881 388 -488
124 7 567
111 585 50
517 32 995
788 734 -555
526 217 562
390 353 183
290 300 666
12 637 -864
463 182 933
327 184 554
288 19 905
581 818 -306
582 699 961
686 351 -134
685 141 -102
684 231 -669
548 711 76
352 642 536
695 595 322
321 669 472
593 527 -646
722 391 -105
378 165 556
711 360 -136
649 449 514
474 325 -42
623 303 -175
721 804 -47
411 212 -100
637 84 -338
878 527 -25
271 571 863
320 189 845
368 131 -566
270 236 -365
377 214 -443
826 186 -235
580 676 -304
90 426 -971
344 302 -604
68 760 299
188 568 876
762 694 -287
95 584 992
834 45 -431
324 742 -965
255 245 -898
213 322 124
416 662 736
767 649 -721
759 741 172
745 693 -996
233 77 866
341 677 38
281 221 -445
436 42 -520
334 344 -664
480 412 -457
23 18 -475
269 432 615
223 277 -161
569 707 -367
171 322 174
271 446 550
791 415 258
365 303 -699
865 475 -370
247 567 97
112 427 308
843 224 440
195 767 793
419 283 -558
396 777 -796
185 4 -653
144 30 -97
131 682 -814
674 750 905
408 221 -943
852 168 -702
38 740 888
545 109 -487
851 128 998
8 329 -507
258 813 -810
226 633 61
69 338 -730
854 367 -172
257 492 449
185 72 -762
474 251 -289
27 131 342
376 788 858
219 586 130
587 742 -407
834 449 -213
262 432 648
220 733 639
369 618 274
504 604 590
91 591 -407
165 806 -1
851 467 368
476 494 524
7 660 -628
445 11 56
637 483 -119
489 870 -669
252 687 908
525 327 594
473 744 435
102 121 -22
810 873 621
156 823 -964
737 298 -835
345 376 593
417 573 300
409 470 708
18 613 125
689 339 -573
604 341 -517
709 579 -414
840 847 -761
479 344 -198
882 127 237
634 757 679
467 851 472
841 650 -149
83 242 -424
158 858 671
882 460 -322
588 821 220
618 557 -690
797 533 -320
77 297 -123
388 297 -805
271 96 314
454 675 245
811 509 -86
787 304 -697
458 13 806
546 329 -989
845 726 -367
602 682 673
197 709 -688
889 183 171
479 243 451
704 131 567
464 473 601
253 774 -433
577 102 -955
530 805 470
102 783 663
721 328 -952
294 71 813
116 556 -558
370 501 -573
419 457 -617
768 165 -741
441 890 -202
461 52 -337
178 281 -81
625 761 -103
55 337 -712
700 166 -451
65 663 688
202 864 823
473 307 127
624 658 -999
678 680 -337
331 807 -527
420 537 -956
419 341 604
191 358 480
675 776 401
488 159 -423
585 186 729
680 801 -500
775 572 -493
369 118 -847
186 695 538
136 722 -623
76 711 -316
753 309 -168
32 539 93
198 205 -88
344 251 -508
397 166 438
5 11 735
260 134 966
590 19 -2
456 218 658
353 525 -989
733 577 560
737 597 192
264 269 -1
334 720 445
589 310 -373
679 35 -205
728 571 786
532 166 -796
846 296 -463
117 831 -66
201 265 -883
847 148 -761
876 679 949
374 559 -999
790 98 -51
381 260 -161
249 444 831
432 272 -995
474 103 799
346 685 -648
840 769 47
310 306 -99
278 65 -366
312 158 542
648 298 311
155 44 522
579 288 166
724 175 78
423 376 993
81 660 316
707 825 -27
836 260 -272
668 176 853
755 427 524
325 51 176
385 680 -760
74 547 -727
322 886 419
585 10 -762
293 144 -251
666 538 -351
43 525 443
78 830 873
457 208 141
43 243 44
169 532 -477
507 239 515
354 612 657
714 206 504
880 520 617
884 394 -272
222 853 900
502 73 -619
856 455 202
822 136 -542
523 572 -770
50 70 -39
275 216 750
631 33 180
644 275 954
147 597 -257
389 490 250
258 109 -974
764 384 363
113 466 971
822 357 81
839 713 711
154 285 -988
737 306 148
579 583 451
271 765 -99
424 71 878
249 37 -356
574 812 296
222 692 73
120 520 441
53 763 -563
816 590 977
149 288 -899
73 865 -436
105 756 -79
349 478 -585
399 342 -159
551 852 706
456 782 -836
402 441 446
20 663 865
427 744 566
450 571 768
590 738 -419
347 581 -654
256 709 732
285 335 152
369 730 -875
420 558 625
446 495 -263
507 280 739
661 432 -183
830 93 136
204 115 -650
259 606 545
124 780 -926
565 227 -98
187 300 -314
814 132 475
610 48 -463
743 627 599
660 325 -47
121 43 -264
725 565 690
217 374 313
560 44 -504
507 869 18
729 379 -522
483 372 -309
583 454 167
849 747 -975
822 619 -884
470 324 -338
333 473 115
19 233 -836
386 479 194
484 311 309
428 659 864
467 134 9
445 317 -581
878 825 34
365 779 597
602 728 61
825 882 -997
697 647 150
194 474 -382
157 162 826
765 618 841
50 448 998
699 472 409
317 700 -315
266 126 813
555 789 -717
314 57 -787
827 599 -132
117 564 -150
487 306 -56
68 349 -68
445 431 -332
346 339 141
2 416 530
635 274 -707
35 610 -985
433 217 -670
220 321 -526
750 452 638
139 442 -624
100 272 -381
871 426 127
597 327 -193
456 745 -487
261 647 -695
845 584 -725
736 529 -593
820 842 -671
821 142 -437
40 385 -470
272 312 -178
84 837 -440
193 541 62
335 466 219
432 52 687
111 706 858
270 104 507
704 506 -8
629 498 -684
293 110 335
144 200 -877
522 253 32
404 836 606
3 224 -51
589 406 -61
190 598 -877
230 615 347
180 452 298
184 729 660
740 84 896
235 578 -20
231 485 -998
813 789 -51
151 268 237
734 36 476
732 119 186
229 567 369
444 817 -391
390 882 916
756 216 -79
861 198 -311
240 756 132
383 650 -296
126 642 -46
816 495 -401
753 596 -247
488 612 397
102 611 876
372 362 -882
66 45 -247
545 153 -263
657 885 104
604 723 934
739 732 972
17 692 -775
727 302 -948
432 234 205
76 222 370
72 176 -459
780 206 903
10 836 769
701 257 -704
559 128 -67
480 281 910
804 159 -439
351 749 -151
360 597 -517
194 633 0
812 712 395
510 264 395
400 370 128
231 551 441
556 418 -589
503 650 -230
337 828 740
780 200 -918
609 248 674
522 535 -569
142 174 -811
83 703 41
146 651 408
518 615 861
243 653 573
67 637 -637
614 400 -948
822 111 -589
468 61 -967
307 570 -313
883 846 -99
574 837 276
750 178 -392
531 364 -420
213 416 321
801 855 -470
772 645 436
808 257 956
321 364 -891
606 138 191
350 85 404
815 348 533
577 217 682
230 144 -259
412 700 312
793 749 990
348 427 743
230 219 -715
175 631 -994
728 161 774
184 233 -171
440 400 475
43 34 369
317 674 320
820 8 -955
40 217 -98
803 717 894
882 63 910
74 853 576
131 66 -657
484 486 -535
267 695 -66
510 466 221
782 475 -440
596 408 110
7 783 491
756 668 -504
444 110 161
38 353 -203
715 724 -446
636 781 261
514 493 -706
344 623 263
343 258 -412
606 150 -741
470 744 910
165 66 489
158 663 -643
521 529 550
796 395 856
160 673 516
280 233 107
229 208 983
787 189 -173
442 800 -466
873 638 865
269 321 -935
379 328 594
346 544 651
106 584 -648
451 164 647
199 524 881
202 673 -414
425 621 -449
669 29 244
219 671 281
545 798 165
516 181 616
574 650 780
397 774 -86
72 107 -63
774 537 364
425 246 439
871 523 84
123 86 849
168 238 763
44 496 -481
106 547 575
426 806 205
159 573 -1
278 746 650
205 136 -453
151 132 -813
211 431 -545
443 226 -278
692 499 -607
188 42 -533
848 394 667
661 570 132
385 686 -670
352 183 -22
120 273 -878
45 862 656
377 549 -485
216 823 -509
62 488 -655
455 770 33
647 434 -296
201 529 -539
333 357 -102
798 165 -138
667 545 296
586 390 362
135 142 -306
209 663 -830
758 285 -528
532 749 -729
176 222 -879
686 442 373
10 488 -252
429 529 600
74 231 974
640 578 509
785 768 992
331 741 -246
20 315 275
726 35 826
772 132 -689
398 281 -307
93 803 682
476 712 428
167 116 444
764 231 -415
327 642 -71
826 535 -306
817 629 -498
822 270 -726
179 662 136
817 620 -546
773 720 48
457 604 266
704 293 -585
486 10 605
89 609 -789
401 633 -117
162 645 -521
558 56 -403
583 697 761
402 339 -392
872 244 -64
538 491 455
553 679 738
230 212 806
143 771 -525
369 767 -18
369 271 -937
386 306 -544
831 796 538
333 848 -783
483 23 -445
575 187 198
109 299 -509
263 734 -123
